2026-08-01 22:34:14.856 | INFO     | app.agent.nodes.extact_keywords:extract_keywords:45 - 抽取的关键字列表：['统计', '销售总额', '统计华北地区的销售总额', '华北地区']
2026-08-02 14:10:50.952 | INFO     | app.agent.nodes.recall_metric:recall_metric:61 - 指标信息检索结果为:[MetricInfo(id='GMV', name='GMV', description='全称Gross Merchandise Value，表示所有订单的成交金额总和。', relevant_columns=['fact_order.order_amount'], alias=['成交总额', '订单总额']), MetricInfo(id='AOV', name='AOV', description='全称Average Order Value，客单价，平均每笔订单成交金额 = 总订单金额 / 订单总数', relevant_columns=['fact_order.order_amount', 'fact_order.order_id'], alias=['平均订单金额', '客单价'])]
2026-08-02 14:10:53.215 | INFO     | app.agent.nodes.recall_column:recall_column:56 - 合并后的关键字：{'销售区域', '销售额', '销售总额', '统计华北地区的销售总额', '统计', '华北地区'}
2026-08-02 14:10:54.001 | INFO     | app.agent.nodes.recall_column:recall_column:70 - 检索的字段信息：dict_values([ColumnInfo(id='dim_region.region_name', name='region_name', type='varchar(50)', role='dimension', examples=['华南', '华东', '西南', '华北', '华东', '华中'], description='订单所属的大区名称，如华东、华南等。', alias=['地区', '区域', '大区'], table_id='dim_region'), ColumnInfo(id='fact_order.order_amount', name='order_amount', type='float', role='measure', examples=[8999.0, 6999.0, 125.0, 899.0, 60.0, 1399.0, 40.0, 299.0, 200.0, 9499.0], description='订单金额。', alias=['销售额', '订单金额', '收入'], table_id='fact_order'), ColumnInfo(id='fact_order.order_quantity', name='order_quantity', type='int', role='measure', examples=[1, 1, 5, 1, 12, 1, 8, 2, 8, 1], description='订单中商品的购买数量。', alias=['销量', '购买数量', '件数'], table_id='fact_order')])
2026-08-02 14:11:05.220 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:41 - 大模型生成的关键字：['华北地区', '华北']
2026-08-02 14:11:05.220 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:48 - 合并后的关键字：{'销售总额', '统计华北地区的销售总额', '统计', '华北地区', '华北'}
2026-08-02 14:11:05.523 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:64 - 检索结果：dict_values([ValueInfo(id='dim_region.region_name.华北', value='华北', column_id='dim_region.region_name')])
2026-08-02 14:25:57.711 | INFO     | app.agent.nodes.extact_keywords:extract_keywords:45 - 抽取的关键字列表：['统计', '销售总额', '统计华北地区的销售总额', '华北地区']
2026-08-02 14:26:09.053 | INFO     | app.agent.nodes.recall_metric:recall_metric:41 - 合并后的关键词：{'GMV', '销售金额', '华北地区', '统计', '销售额', '销售总额', '交易总额', '统计华北地区的销售总额', '成交额'}
2026-08-02 14:26:10.276 | INFO     | app.agent.nodes.recall_metric:recall_metric:61 - 指标信息检索结果为:[MetricInfo(id='GMV', name='GMV', description='全称Gross Merchandise Value，表示所有订单的成交金额总和。', relevant_columns=['fact_order.order_amount'], alias=['成交总额', '订单总额']), MetricInfo(id='AOV', name='AOV', description='全称Average Order Value，客单价，平均每笔订单成交金额 = 总订单金额 / 订单总数', relevant_columns=['fact_order.order_amount', 'fact_order.order_id'], alias=['平均订单金额', '客单价'])]
2026-08-02 14:26:18.019 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:41 - 大模型生成的关键字：['华北地区', '华北']
2026-08-02 14:26:18.019 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:48 - 合并后的关键字：{'华北', '华北地区', '统计', '销售总额', '统计华北地区的销售总额'}
2026-08-02 14:26:18.079 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:64 - 检索结果：dict_values([ValueInfo(id='dim_region.region_name.华北', value='华北', column_id='dim_region.region_name')])
2026-08-02 14:26:24.258 | INFO     | app.agent.nodes.recall_column:recall_column:56 - 合并后的关键字：{'华北地区', '统计', '销售额', '地区', '销售总额', '统计华北地区的销售总额'}
2026-08-02 14:26:25.025 | INFO     | app.agent.nodes.recall_column:recall_column:70 - 检索的字段信息：dict_values([ColumnInfo(id='dim_region.region_name', name='region_name', type='varchar(50)', role='dimension', examples=['华南', '华东', '西南', '华北', '华东', '华中'], description='订单所属的大区名称，如华东、华南等。', alias=['地区', '区域', '大区'], table_id='dim_region'), ColumnInfo(id='fact_order.order_quantity', name='order_quantity', type='int', role='measure', examples=[1, 1, 5, 1, 12, 1, 8, 2, 8, 1], description='订单中商品的购买数量。', alias=['销量', '购买数量', '件数'], table_id='fact_order'), ColumnInfo(id='fact_order.order_amount', name='order_amount', type='float', role='measure', examples=[8999.0, 6999.0, 125.0, 899.0, 60.0, 1399.0, 40.0, 299.0, 200.0, 9499.0], description='订单金额。', alias=['销售额', '订单金额', '收入'], table_id='fact_order'), ColumnInfo(id='dim_region.province', name='province', type='varchar(50)', role='dimension', examples=['广东省', '浙江省', '四川省', '北京市', '上海市', '湖北省'], description='订单所属的省份名称。', alias=['省份', '省', '所在省份'], table_id='dim_region')])
2026-08-02 14:26:25.156 | WARNING  | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:64 - 字段 dim_region.region_name.华北 不存在，跳过
2026-08-02 14:26:25.162 | INFO     | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:126 - 表信息：[TableInfoState(name='dim_region', role='dim', description='地区维度表，用于描述订单发生的地理区域信息。', columns=[ColumnInfoState(name='region_name', type='varchar(50)', role='dimension', examples=['华南', '华东', '西南', '华北', '华东', '华中'], description='订单所属的大区名称，如华东、华南等。', alias=['地区', '区域', '大区']), ColumnInfoState(name='province', type='varchar(50)', role='dimension', examples=['广东省', '浙江省', '四川省', '北京市', '上海市', '湖北省'], description='订单所属的省份名称。', alias=['省份', '省', '所在省份'])]), TableInfoState(name='fact_order', role='fact', description='订单事实表，记录订单数量和金额等核心指标。', columns=[ColumnInfoState(name='order_quantity', type='int', role='measure', examples=[1, 1, 5, 1, 12, 1, 8, 2, 8, 1], description='订单中商品的购买数量。', alias=['销量', '购买数量', '件数']), ColumnInfoState(name='order_amount', type='float', role='measure', examples=[8999.0, 6999.0, 125.0, 899.0, 60.0, 1399.0, 40.0, 299.0, 200.0, 9499.0], description='订单金额。', alias=['销售额', '订单金额', '收入']), ColumnInfoState(name='order_id', type='varchar(30)', role='primary_key', examples=['ORD20250101001', 'ORD20250101002', 'ORD20250102001', 'ORD20250102002', 'ORD20250103001', 'ORD20250103002', 'ORD20250104001', 'ORD20250105001', 'ORD20250105002', 'ORD20250106001'], description='订单唯一标识。', alias=['订单ID'])])]
2026-08-02 14:26:25.162 | INFO     | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:127 - 指标信息:[MetricInfoState(name='GMV', description='全称Gross Merchandise Value，表示所有订单的成交金额总和。', relevant_columns=['fact_order.order_amount'], alias=['成交总额', '订单总额']), MetricInfoState(name='AOV', description='全称Average Order Value，客单价，平均每笔订单成交金额 = 总订单金额 / 订单总数', relevant_columns=['fact_order.order_amount', 'fact_order.order_id'], alias=['平均订单金额', '客单价'])]
2026-08-03 09:35:01.303 | INFO     | app.agent.nodes.extact_keywords:extract_keywords:45 - 抽取的关键字列表：['销售总额', '统计华北地区的销售总额', '华北地区', '统计']
2026-08-03 09:35:17.649 | INFO     | app.agent.nodes.recall_metric:recall_metric:41 - 合并后的关键词：{'销售总额', '统计', '成交额', '销售额', '交易总额', '统计华北地区的销售总额', 'GMV', '销售收入', '华北地区'}
2026-08-03 09:35:26.391 | INFO     | app.agent.nodes.recall_metric:recall_metric:61 - 指标信息检索结果为:[MetricInfo(id='GMV', name='GMV', description='全称Gross Merchandise Value，表示所有订单的成交金额总和。', relevant_columns=['fact_order.order_amount'], alias=['成交总额', '订单总额']), MetricInfo(id='AOV', name='AOV', description='全称Average Order Value，客单价，平均每笔订单成交金额 = 总订单金额 / 订单总数', relevant_columns=['fact_order.order_amount', 'fact_order.order_id'], alias=['平均订单金额', '客单价'])]
2026-08-03 09:35:32.213 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:41 - 大模型生成的关键字：['华北地区', '华北']
2026-08-03 09:35:32.214 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:48 - 合并后的关键字：{'销售总额', '统计', '统计华北地区的销售总额', '华北', '华北地区'}
2026-08-03 09:35:32.707 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:64 - 检索结果：dict_values([ValueInfo(id='dim_region.region_name.华北', value='华北', column_id='dim_region.region_name')])
2026-08-03 09:35:36.753 | INFO     | app.agent.nodes.recall_column:recall_column:56 - 合并后的关键字：{'销售总额', '销售区域', '统计', '销售额', '统计华北地区的销售总额', '华北地区'}
2026-08-03 09:35:37.614 | INFO     | app.agent.nodes.recall_column:recall_column:70 - 检索的字段信息：dict_values([ColumnInfo(id='fact_order.order_amount', name='order_amount', type='float', role='measure', examples=[8999.0, 6999.0, 125.0, 899.0, 60.0, 1399.0, 40.0, 299.0, 200.0, 9499.0], description='订单金额。', alias=['销售额', '订单金额', '收入'], table_id='fact_order'), ColumnInfo(id='fact_order.order_quantity', name='order_quantity', type='int', role='measure', examples=[1, 1, 5, 1, 12, 1, 8, 2, 8, 1], description='订单中商品的购买数量。', alias=['销量', '购买数量', '件数'], table_id='fact_order'), ColumnInfo(id='dim_region.region_name', name='region_name', type='varchar(50)', role='dimension', examples=['华南', '华东', '西南', '华北', '华东', '华中'], description='订单所属的大区名称，如华东、华南等。', alias=['地区', '区域', '大区'], table_id='dim_region')])
2026-08-03 09:35:37.721 | WARNING  | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:65 - 字段 dim_region.region_name.华北 不存在，跳过
2026-08-03 09:42:53.738 | INFO     | app.agent.nodes.extact_keywords:extract_keywords:45 - 抽取的关键字列表：['统计', '销售总额', '华北地区', '统计华北地区的销售总额']
2026-08-03 09:43:05.503 | INFO     | app.agent.nodes.recall_metric:recall_metric:41 - 合并后的关键词：{'统计', 'GMV', '销售收入', '销售额', '统计华北地区的销售总额', '销售总额', '交易总额', '华北地区', '成交额'}
2026-08-03 09:43:06.671 | INFO     | app.agent.nodes.recall_metric:recall_metric:61 - 指标信息检索结果为:[MetricInfo(id='GMV', name='GMV', description='全称Gross Merchandise Value，表示所有订单的成交金额总和。', relevant_columns=['fact_order.order_amount'], alias=['成交总额', '订单总额']), MetricInfo(id='AOV', name='AOV', description='全称Average Order Value，客单价，平均每笔订单成交金额 = 总订单金额 / 订单总数', relevant_columns=['fact_order.order_amount', 'fact_order.order_id'], alias=['平均订单金额', '客单价'])]
2026-08-03 09:43:17.756 | INFO     | app.agent.nodes.recall_column:recall_column:56 - 合并后的关键字：{'统计', '销售额', '统计华北地区的销售总额', '销售总额', '销售区域', '华北地区'}
2026-08-03 09:43:17.946 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:41 - 大模型生成的关键字：['华北地区', '华北']
2026-08-03 09:43:17.946 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:48 - 合并后的关键字：{'统计', '统计华北地区的销售总额', '销售总额', '华北', '华北地区'}
2026-08-03 09:43:18.104 | INFO     | app.agent.nodes.recall_column_values:recall_column_values:64 - 检索结果：dict_values([ValueInfo(id='dim_region.region_name.华北', value='华北', column_id='dim_region.region_name')])
2026-08-03 09:43:18.597 | INFO     | app.agent.nodes.recall_column:recall_column:70 - 检索的字段信息：dict_values([ColumnInfo(id='fact_order.order_quantity', name='order_quantity', type='int', role='measure', examples=[1, 1, 5, 1, 12, 1, 8, 2, 8, 1], description='订单中商品的购买数量。', alias=['销量', '购买数量', '件数'], table_id='fact_order'), ColumnInfo(id='fact_order.order_amount', name='order_amount', type='float', role='measure', examples=[8999.0, 6999.0, 125.0, 899.0, 60.0, 1399.0, 40.0, 299.0, 200.0, 9499.0], description='订单金额。', alias=['销售额', '订单金额', '收入'], table_id='fact_order'), ColumnInfo(id='dim_region.region_name', name='region_name', type='varchar(50)', role='dimension', examples=['华南', '华东', '西南', '华北', '华东', '华中'], description='订单所属的大区名称，如华东、华南等。', alias=['地区', '区域', '大区'], table_id='dim_region')])
